category,report_type,stock_symbol,year,month,value_type
EPS in Rs,quarters,ADANIENT,2023,6,5.91
EPS in Rs,quarters,ADANIENT,2023,9,2.0
EPS in Rs,quarters,ADANIENT,2023,12,16.57
EPS in Rs,quarters,ADANIENT,2024,3,3.95
EPS in Rs,quarters,ADANIENT,2024,6,12.76
promoters_quarterly,shareholding,ADANIENT,2021,12,0.7492
promoters_quarterly,shareholding,ADANIENT,2022,3,0.7492
promoters_quarterly,shareholding,ADANIENT,2022,6,0.7228
promoters_quarterly,shareholding,ADANIENT,2022,9,0.7262000000000001
promoters_quarterly,shareholding,ADANIENT,2022,12,0.7262000000000001
promoters_quarterly,shareholding,ADANIENT,2023,3,0.6923
promoters_quarterly,shareholding,ADANIENT,2023,6,0.6765000000000001
promoters_quarterly,shareholding,ADANIENT,2023,9,0.7261
promoters_quarterly,shareholding,ADANIENT,2023,12,0.7261
promoters_quarterly,shareholding,ADANIENT,2024,3,0.7261
promoters_quarterly,shareholding,ADANIENT,2024,6,0.7472
promoters_quarterly,shareholding,ADANIENT,2024,9,0.7489
foreign_institutions_quarterly,shareholding,ADANIENT,2021,12,0.1725
foreign_institutions_quarterly,shareholding,ADANIENT,2022,3,0.16620000000000001
foreign_institutions_quarterly,shareholding,ADANIENT,2022,6,0.1583
foreign_institutions_quarterly,shareholding,ADANIENT,2022,9,0.1559
foreign_institutions_quarterly,shareholding,ADANIENT,2022,12,0.1539
foreign_institutions_quarterly,shareholding,ADANIENT,2023,3,0.1775
foreign_institutions_quarterly,shareholding,ADANIENT,2023,6,0.1934
foreign_institutions_quarterly,shareholding,ADANIENT,2023,9,0.1452
foreign_institutions_quarterly,shareholding,ADANIENT,2023,12,0.1465
foreign_institutions_quarterly,shareholding,ADANIENT,2024,3,0.1441
foreign_institutions_quarterly,shareholding,ADANIENT,2024,6,0.1173
foreign_institutions_quarterly,shareholding,ADANIENT,2024,9,0.1131
domestic_institutions_quarterly,shareholding,ADANIENT,2021,12,0.0496
domestic_institutions_quarterly,shareholding,ADANIENT,2022,3,0.056900000000000006
domestic_institutions_quarterly,shareholding,ADANIENT,2022,6,0.056799999999999996
domestic_institutions_quarterly,shareholding,ADANIENT,2022,9,0.0533
domestic_institutions_quarterly,shareholding,ADANIENT,2022,12,0.0545
domestic_institutions_quarterly,shareholding,ADANIENT,2023,3,0.051500000000000004
domestic_institutions_quarterly,shareholding,ADANIENT,2023,6,0.0546
domestic_institutions_quarterly,shareholding,ADANIENT,2023,9,0.0565
domestic_institutions_quarterly,shareholding,ADANIENT,2023,12,0.054400000000000004
domestic_institutions_quarterly,shareholding,ADANIENT,2024,3,0.057699999999999994
domestic_institutions_quarterly,shareholding,ADANIENT,2024,6,0.0602
domestic_institutions_quarterly,shareholding,ADANIENT,2024,9,0.0646
public_quarterly,shareholding,ADANIENT,2021,12,0.0287
public_quarterly,shareholding,ADANIENT,2022,3,0.0277
public_quarterly,shareholding,ADANIENT,2022,6,0.0622
public_quarterly,shareholding,ADANIENT,2022,9,0.0646
public_quarterly,shareholding,ADANIENT,2022,12,0.0653
public_quarterly,shareholding,ADANIENT,2023,3,0.0787
public_quarterly,shareholding,ADANIENT,2023,6,0.0754
public_quarterly,shareholding,ADANIENT,2023,9,0.0723
public_quarterly,shareholding,ADANIENT,2023,12,0.073
public_quarterly,shareholding,ADANIENT,2024,3,0.0722
public_quarterly,shareholding,ADANIENT,2024,6,0.0753
public_quarterly,shareholding,ADANIENT,2024,9,0.0736
No. of Shareholders,shareholding,ADANIENT,2021,12,245611.0
No. of Shareholders,shareholding,ADANIENT,2022,3,226071.0
No. of Shareholders,shareholding,ADANIENT,2022,6,234308.0
No. of Shareholders,shareholding,ADANIENT,2022,9,263609.0
No. of Shareholders,shareholding,ADANIENT,2022,12,253432.0
No. of Shareholders,shareholding,ADANIENT,2023,3,746605.0
No. of Shareholders,shareholding,ADANIENT,2023,6,661255.0
No. of Shareholders,shareholding,ADANIENT,2023,9,566232.0
No. of Shareholders,shareholding,ADANIENT,2023,12,561309.0
No. of Shareholders,shareholding,ADANIENT,2024,3,537342.0
No. of Shareholders,shareholding,ADANIENT,2024,6,643975.0
No. of Shareholders,shareholding,ADANIENT,2024,9,584928.0
Sales_profit-loss,profit-loss,ADANIPORTS,2013,3,3577.0
Sales_profit-loss,profit-loss,ADANIPORTS,2014,3,4830.0
Sales_profit-loss,profit-loss,ADANIPORTS,2015,3,6152.0
Sales_profit-loss,profit-loss,ADANIPORTS,2016,3,7109.0
Sales_profit-loss,profit-loss,ADANIPORTS,2017,3,8439.0
Sales_profit-loss,profit-loss,ADANIPORTS,2018,3,11323.0
Sales_profit-loss,profit-loss,ADANIPORTS,2019,3,10925.0
Sales_profit-loss,profit-loss,ADANIPORTS,2020,3,11873.0
Sales_profit-loss,profit-loss,ADANIPORTS,2021,3,12550.0
Sales_profit-loss,profit-loss,ADANIPORTS,2022,3,17119.0
Sales_profit-loss,profit-loss,ADANIPORTS,2023,3,20852.0
Sales_profit-loss,profit-loss,ADANIPORTS,2024,3,26711.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2013,3,1195.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2014,3,1910.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2015,3,2250.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2016,3,2532.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2017,3,3021.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2018,3,4166.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2019,3,4330.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2020,3,5926.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2021,3,3862.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2022,3,7591.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2023,3,9905.0
Expenses_profit-loss,profit-loss,ADANIPORTS,2024,3,11121.0
Operating Profit,profit-loss,ADANIPORTS,2013,3,2382.0
Operating Profit,profit-loss,ADANIPORTS,2014,3,2919.0
Operating Profit,profit-loss,ADANIPORTS,2015,3,3902.0
Operating Profit,profit-loss,ADANIPORTS,2016,3,4577.0
Operating Profit,profit-loss,ADANIPORTS,2017,3,5418.0
Operating Profit,profit-loss,ADANIPORTS,2018,3,7157.0
Operating Profit,profit-loss,ADANIPORTS,2019,3,6596.0
Operating Profit,profit-loss,ADANIPORTS,2020,3,5947.0
Operating Profit,profit-loss,ADANIPORTS,2021,3,8688.0
Operating Profit,profit-loss,ADANIPORTS,2022,3,9528.0
Operating Profit,profit-loss,ADANIPORTS,2023,3,10947.0
Operating Profit,profit-loss,ADANIPORTS,2024,3,15589.0
OPM %,profit-loss,ADANIPORTS,2013,3,0.67
OPM %,profit-loss,ADANIPORTS,2014,3,0.6
OPM %,profit-loss,ADANIPORTS,2015,3,0.63
OPM %,profit-loss,ADANIPORTS,2016,3,0.64
OPM %,profit-loss,ADANIPORTS,2017,3,0.64
OPM %,profit-loss,ADANIPORTS,2018,3,0.63
OPM %,profit-loss,ADANIPORTS,2019,3,0.6
OPM %,profit-loss,ADANIPORTS,2020,3,0.5
OPM %,profit-loss,ADANIPORTS,2021,3,0.69
OPM %,profit-loss,ADANIPORTS,2022,3,0.56
OPM %,profit-loss,ADANIPORTS,2023,3,0.52
OPM %,profit-loss,ADANIPORTS,2024,3,0.58
Other Income_profit-loss,profit-loss,ADANIPORTS,2013,3,344.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2014,3,685.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2015,3,686.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2016,3,730.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2017,3,1037.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2018,3,844.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2019,3,1289.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2020,3,1928.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2021,3,1967.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2022,3,1832.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2023,3,327.0
Other Income_profit-loss,profit-loss,ADANIPORTS,2024,3,671.0
Interest,profit-loss,ADANIPORTS,2013,3,542.0
Interest,profit-loss,ADANIPORTS,2014,3,977.0
Interest,profit-loss,ADANIPORTS,2015,3,1175.0
Interest,profit-loss,ADANIPORTS,2016,3,1124.0
Interest,profit-loss,ADANIPORTS,2017,3,1116.0
Interest,profit-loss,ADANIPORTS,2018,3,1579.0
Interest,profit-loss,ADANIPORTS,2019,3,1385.0
Interest,profit-loss,ADANIPORTS,2020,3,1951.0
Interest,profit-loss,ADANIPORTS,2021,3,2255.0
Interest,profit-loss,ADANIPORTS,2022,3,2544.0
Interest,profit-loss,ADANIPORTS,2023,3,2363.0
Interest,profit-loss,ADANIPORTS,2024,3,2733.0
Depreciation,profit-loss,ADANIPORTS,2013,3,422.0
Depreciation,profit-loss,ADANIPORTS,2014,3,649.0
Depreciation,profit-loss,ADANIPORTS,2015,3,912.0
Depreciation,profit-loss,ADANIPORTS,2016,3,1063.0
Depreciation,profit-loss,ADANIPORTS,2017,3,1160.0
Depreciation,profit-loss,ADANIPORTS,2018,3,1188.0
Depreciation,profit-loss,ADANIPORTS,2019,3,1373.0
Depreciation,profit-loss,ADANIPORTS,2020,3,1680.0
Depreciation,profit-loss,ADANIPORTS,2021,3,2107.0
Depreciation,profit-loss,ADANIPORTS,2022,3,3099.0
Depreciation,profit-loss,ADANIPORTS,2023,3,3425.0
Depreciation,profit-loss,ADANIPORTS,2024,3,3888.0
Profit before tax,profit-loss,ADANIPORTS,2013,3,1762.0
Profit before tax,profit-loss,ADANIPORTS,2014,3,1978.0
Profit before tax,profit-loss,ADANIPORTS,2015,3,2501.0
Profit before tax,profit-loss,ADANIPORTS,2016,3,3119.0
Profit before tax,profit-loss,ADANIPORTS,2017,3,4179.0
Profit before tax,profit-loss,ADANIPORTS,2018,3,5234.0
Profit before tax,profit-loss,ADANIPORTS,2019,3,5126.0
Profit before tax,profit-loss,ADANIPORTS,2020,3,4244.0
Profit before tax,profit-loss,ADANIPORTS,2021,3,6292.0
Profit before tax,profit-loss,ADANIPORTS,2022,3,5717.0
Profit before tax,profit-loss,ADANIPORTS,2023,3,5487.0
Profit before tax,profit-loss,ADANIPORTS,2024,3,9639.0
Tax %,profit-loss,ADANIPORTS,2013,3,0.07
Tax %,profit-loss,ADANIPORTS,2014,3,0.12
Tax %,profit-loss,ADANIPORTS,2015,3,0.07
Tax %,profit-loss,ADANIPORTS,2016,3,0.09
Tax %,profit-loss,ADANIPORTS,2017,3,0.07
Tax %,profit-loss,ADANIPORTS,2018,3,0.3
Tax %,profit-loss,ADANIPORTS,2019,3,0.21
Tax %,profit-loss,ADANIPORTS,2020,3,0.11
Tax %,profit-loss,ADANIPORTS,2021,3,0.2
Tax %,profit-loss,ADANIPORTS,2022,3,0.13
Tax %,profit-loss,ADANIPORTS,2023,3,0.02
Tax %,profit-loss,ADANIPORTS,2024,3,0.16
Net Profit_profit-loss,profit-loss,ADANIPORTS,2013,3,1639.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2014,3,1741.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2015,3,2324.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2016,3,2856.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2017,3,3902.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2018,3,3690.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2019,3,4045.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2020,3,3785.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2021,3,5049.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2022,3,4953.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2023,3,5391.0
Net Profit_profit-loss,profit-loss,ADANIPORTS,2024,3,8104.0
EPS in Rs,profit-loss,ADANIPORTS,2013,3,8.1
EPS in Rs,profit-loss,ADANIPORTS,2014,3,8.4
EPS in Rs,profit-loss,ADANIPORTS,2015,3,11.18
EPS in Rs,profit-loss,ADANIPORTS,2016,3,13.99
EPS in Rs,profit-loss,ADANIPORTS,2017,3,18.89
EPS in Rs,profit-loss,ADANIPORTS,2018,3,17.74
EPS in Rs,profit-loss,ADANIPORTS,2019,3,19.27
EPS in Rs,profit-loss,ADANIPORTS,2020,3,18.52
EPS in Rs,profit-loss,ADANIPORTS,2021,3,24.58
EPS in Rs,profit-loss,ADANIPORTS,2022,3,23.13
EPS in Rs,profit-loss,ADANIPORTS,2023,3,24.58
EPS in Rs,profit-loss,ADANIPORTS,2024,3,37.55
Dividend Payout %,profit-loss,ADANIPORTS,2013,3,0.12
Dividend Payout %,profit-loss,ADANIPORTS,2014,3,0.12
Dividend Payout %,profit-loss,ADANIPORTS,2015,3,0.1
Dividend Payout %,profit-loss,ADANIPORTS,2016,3,0.08
Dividend Payout %,profit-loss,ADANIPORTS,2017,3,0.07
Dividend Payout %,profit-loss,ADANIPORTS,2018,3,0.11
Dividend Payout %,profit-loss,ADANIPORTS,2019,3,0.01
Dividend Payout %,profit-loss,ADANIPORTS,2020,3,0.17
Dividend Payout %,profit-loss,ADANIPORTS,2021,3,0.2
Dividend Payout %,profit-loss,ADANIPORTS,2022,3,0.22
Dividend Payout %,profit-loss,ADANIPORTS,2023,3,0.2
Dividend Payout %,profit-loss,ADANIPORTS,2024,3,0.16
Equity Capital,balance-sheet,ADANIPORTS,2013,3,401.0
Equity Capital,balance-sheet,ADANIPORTS,2014,3,414.0
Equity Capital,balance-sheet,ADANIPORTS,2015,3,414.0
Equity Capital,balance-sheet,ADANIPORTS,2016,3,414.0
Equity Capital,balance-sheet,ADANIPORTS,2017,3,414.0
Equity Capital,balance-sheet,ADANIPORTS,2018,3,414.0
Equity Capital,balance-sheet,ADANIPORTS,2019,3,414.0
Equity Capital,balance-sheet,ADANIPORTS,2020,3,406.0
Equity Capital,balance-sheet,ADANIPORTS,2021,3,406.0
Equity Capital,balance-sheet,ADANIPORTS,2022,3,422.0
Equity Capital,balance-sheet,ADANIPORTS,2023,3,432.0
Equity Capital,balance-sheet,ADANIPORTS,2024,3,432.0
Reserves,balance-sheet,ADANIPORTS,2013,3,5993.0
Reserves,balance-sheet,ADANIPORTS,2014,3,8351.0
Reserves,balance-sheet,ADANIPORTS,2015,3,10351.0
Reserves,balance-sheet,ADANIPORTS,2016,3,13091.0
Reserves,balance-sheet,ADANIPORTS,2017,3,17112.0
Reserves,balance-sheet,ADANIPORTS,2018,3,20489.0
Reserves,balance-sheet,ADANIPORTS,2019,3,23958.0
Reserves,balance-sheet,ADANIPORTS,2020,3,25051.0
Reserves,balance-sheet,ADANIPORTS,2021,3,30035.0
Reserves,balance-sheet,ADANIPORTS,2022,3,41399.0
Reserves,balance-sheet,ADANIPORTS,2023,3,44957.0
Reserves,balance-sheet,ADANIPORTS,2024,3,52346.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2013,3,11620.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2014,3,12979.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2015,3,17776.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2016,3,22342.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2017,3,22214.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2018,3,22370.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2019,3,27712.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2020,3,30242.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2021,3,35855.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2022,3,47935.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2023,3,53434.0
Borrowings_balance-sheet,balance-sheet,ADANIPORTS,2024,3,49470.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2013,3,3022.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2014,3,2933.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2015,3,3541.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2016,3,2538.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2017,3,3629.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2018,3,3960.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2019,3,4228.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2020,3,6217.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2021,3,8285.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2022,3,8572.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2023,3,13740.0
Other Liabilities_balance-sheet,balance-sheet,ADANIPORTS,2024,3,14751.0
Total Liabilities,balance-sheet,ADANIPORTS,2013,3,21035.0
Total Liabilities,balance-sheet,ADANIPORTS,2014,3,24677.0
Total Liabilities,balance-sheet,ADANIPORTS,2015,3,32082.0
Total Liabilities,balance-sheet,ADANIPORTS,2016,3,38385.0
Total Liabilities,balance-sheet,ADANIPORTS,2017,3,43369.0
Total Liabilities,balance-sheet,ADANIPORTS,2018,3,47233.0
Total Liabilities,balance-sheet,ADANIPORTS,2019,3,56311.0
Total Liabilities,balance-sheet,ADANIPORTS,2020,3,61917.0
Total Liabilities,balance-sheet,ADANIPORTS,2021,3,74582.0
Total Liabilities,balance-sheet,ADANIPORTS,2022,3,98328.0
Total Liabilities,balance-sheet,ADANIPORTS,2023,3,112563.0
Total Liabilities,balance-sheet,ADANIPORTS,2024,3,116999.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2013,3,11382.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2014,3,13163.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2015,3,20527.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2016,3,20883.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2017,3,21054.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2018,3,22670.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2019,3,28121.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2020,3,32715.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2021,3,48291.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2022,3,62553.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2023,3,72224.0
Fixed Assets_balance-sheet,balance-sheet,ADANIPORTS,2024,3,75148.0
CWIP,balance-sheet,ADANIPORTS,2013,3,2951.0
CWIP,balance-sheet,ADANIPORTS,2014,3,2025.0
CWIP,balance-sheet,ADANIPORTS,2015,3,1276.0
CWIP,balance-sheet,ADANIPORTS,2016,3,1967.0
CWIP,balance-sheet,ADANIPORTS,2017,3,4514.0
CWIP,balance-sheet,ADANIPORTS,2018,3,4545.0
CWIP,balance-sheet,ADANIPORTS,2019,3,4483.0
CWIP,balance-sheet,ADANIPORTS,2020,3,3216.0
CWIP,balance-sheet,ADANIPORTS,2021,3,3697.0
CWIP,balance-sheet,ADANIPORTS,2022,3,4023.0
CWIP,balance-sheet,ADANIPORTS,2023,3,6637.0
CWIP,balance-sheet,ADANIPORTS,2024,3,10936.0
Investments,balance-sheet,ADANIPORTS,2013,3,222.0
Investments,balance-sheet,ADANIPORTS,2014,3,63.0
Investments,balance-sheet,ADANIPORTS,2015,3,260.0
Investments,balance-sheet,ADANIPORTS,2016,3,545.0
Investments,balance-sheet,ADANIPORTS,2017,3,1161.0
Investments,balance-sheet,ADANIPORTS,2018,3,1079.0
Investments,balance-sheet,ADANIPORTS,2019,3,782.0
Investments,balance-sheet,ADANIPORTS,2020,3,1178.0
Investments,balance-sheet,ADANIPORTS,2021,3,2236.0
Investments,balance-sheet,ADANIPORTS,2022,3,3161.0
Investments,balance-sheet,ADANIPORTS,2023,3,7432.0
Investments,balance-sheet,ADANIPORTS,2024,3,4289.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2013,3,6480.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2014,3,9426.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2015,3,10020.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2016,3,14990.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2017,3,16641.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2018,3,18938.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2019,3,22924.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2020,3,24808.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2021,3,20358.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2022,3,28591.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2023,3,26271.0
Other Assets_balance-sheet,balance-sheet,ADANIPORTS,2024,3,26627.0
Total Assets,balance-sheet,ADANIPORTS,2013,3,21035.0
Total Assets,balance-sheet,ADANIPORTS,2014,3,24677.0
Total Assets,balance-sheet,ADANIPORTS,2015,3,32082.0
Total Assets,balance-sheet,ADANIPORTS,2016,3,38385.0
Total Assets,balance-sheet,ADANIPORTS,2017,3,43369.0
Total Assets,balance-sheet,ADANIPORTS,2018,3,47233.0
Total Assets,balance-sheet,ADANIPORTS,2019,3,56311.0
Total Assets,balance-sheet,ADANIPORTS,2020,3,61917.0
Total Assets,balance-sheet,ADANIPORTS,2021,3,74582.0
Total Assets,balance-sheet,ADANIPORTS,2022,3,98328.0
Total Assets,balance-sheet,ADANIPORTS,2023,3,112563.0
Total Assets,balance-sheet,ADANIPORTS,2024,3,116999.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2013,3,1379.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2014,3,1132.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2015,3,3057.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2016,3,2381.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2017,3,4063.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2018,3,5608.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2019,3,6029.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2020,3,7402.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2021,3,7556.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2022,3,10420.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2023,3,11900.0
Cash from Operating Activity_cash-flow,cash-flow,ADANIPORTS,2024,3,15018.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2013,3,-5136.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2014,3,-2510.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2015,3,-2485.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2016,3,-4153.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2017,3,-2629.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2018,3,-3846.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2019,3,-4368.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2020,3,-749.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2021,3,-14064.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2022,3,-5493.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2023,3,-16716.0
Cash from Investing Activity_cash-flow,cash-flow,ADANIPORTS,2024,3,-6768.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2013,3,4138.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2014,3,772.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2015,3,-237.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2016,3,2170.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2017,3,-1325.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2018,3,-1889.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2019,3,2313.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2020,3,-4256.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2021,3,3514.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2022,3,-586.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2023,3,-2734.0
Cash from Financing Activity_cash-flow,cash-flow,ADANIPORTS,2024,3,-7800.0
Net Cash Flow,cash-flow,ADANIPORTS,2013,3,381.0
Net Cash Flow,cash-flow,ADANIPORTS,2014,3,-606.0
Net Cash Flow,cash-flow,ADANIPORTS,2015,3,335.0
Net Cash Flow,cash-flow,ADANIPORTS,2016,3,398.0
Net Cash Flow,cash-flow,ADANIPORTS,2017,3,109.0
Net Cash Flow,cash-flow,ADANIPORTS,2018,3,-127.0
Net Cash Flow,cash-flow,ADANIPORTS,2019,3,3975.0
Net Cash Flow,cash-flow,ADANIPORTS,2020,3,2397.0
Net Cash Flow,cash-flow,ADANIPORTS,2021,3,-2994.0
Net Cash Flow,cash-flow,ADANIPORTS,2022,3,4341.0
Net Cash Flow,cash-flow,ADANIPORTS,2023,3,-7550.0
Net Cash Flow,cash-flow,ADANIPORTS,2024,3,450.0
